document_id,document_name,document_source_url,document_content_type,document_md5_sum,translated,has_valid_text,author,geography_iso,types,date,author_is_party,collection_id,family_id,family_name,family_slug,role,variant,status,num_text_blocks,num_pages
UNFCCC.party.123.0,Belgium. Biennial Reports (BR). BR 3. National Communication (NC). NC 7.,https://unfccc.int/sites/default/files/resource/7319685_Belgium-NC7-BR3-1-NC7_EN_LR.pdf,application/pdf,1273194776eb9e27bf38ca0feeb7c176,False,True,['Belgium'],BEL,"['Biennial Report', 'National Communication']",2017-12-20,True,,UNFCCC.family.123.0,Belgium. Biennial Reports (BR). BR 3. National Communication (NC). NC 7.,belgium-biennial-reports-br-br-3-national-communication-nc-nc-7_a4c7,,,,2528,179
UNFCCC.party.1228.0,Strategy of socio-economic development of the Russian Federation with low greenhouse gas emissions until 2050,https://unfccc.int/sites/default/files/resource/Socio_Economic_Startegy_Russia_Ru.pdf,application/pdf,e744735c7fda1036b67b2940e7b3d868,True,True,['Russia'],RUS,['Long-Term Low-Emission Development Strategy'],2022-09-05,True,,UNFCCC.family.1227.0,Strategy of socio-economic development of the Russian Federation with low greenhouse gas emissions until 2050,strategy-of-socio-economic-development-of-the-russian-federation-with-low-greenhouse-gas-emissions-until-2050_9c6b,,,,295,35
UNFCCC.party.1579.0,Viet Nam. Biennial update report (BUR). BUR 3.,https://unfccc.int/sites/default/files/resource/Viet%20Nam_BUR3.pdf,application/pdf,fb46846619826ac20ef3f5c82b5ad5cc,False,True,['Vietnam'],VNM,['Biennial Update Report'],2021-04-16,True,,UNFCCC.family.1578.0,Viet Nam. Biennial update report (BUR). BUR 3.,viet-nam-biennial-update-report-bur-bur-3_d6c4,,,,781,181
UNFCCC.non-party.1264.0,Submission to the First Technical Dialogue of the Global Stocktake,https://unfccc.int/sites/default/files/resource/202202281028---SEI%20GST%20submission_20220228.pdf,application/pdf,852536bbc74d3291d7ef635abaf2be21,False,True,['Stockholm Environment Institute (SEI)'],nan,['Submission to the Global Stocktake'],2022-04-01,False,,UNFCCC.family.1264.0,Submission to the First Technical Dialogue of the Global Stocktake,submission-to-the-first-technical-dialogue-of-the-global-stocktake_9352,,,,303,34
UNFCCC.party.394.0,Dominican Republic First NDC (Updated submission),https://unfccc.int/sites/default/files/NDC/2022-06/Dominican%20Republic%20First%20NDC%20%28Updated%20Submission%29.pdf,application/pdf,a6f888949eb58d908f8617b998863eae,True,True,['Dominican Republic'],DOM,['Nationally Determined Contribution'],2020-12-29,True,,UNFCCC.family.394.0,Dominican Republic First NDC (Updated submission),dominican-republic-first-ndc-updated-submission_267e,,,,884,167
UNFCCC.party.1479.0,Tunisia First NDC (Archived),https://unfccc.int/sites/default/files/NDC/2022-06/INDC-Tunisia-English%20Version.pdf,application/pdf,e1c2804f3ff0f62536397734f5b28d63,False,True,['Tunisia'],TUN,['Nationally Determined Contribution'],2017-02-10,True,,UNFCCC.family.1479.0,Tunisia First NDC (Archived),tunisia-first-ndc-archived_3e0e,,,,172,18
UNFCCC.party.772.0,Madagascar First NDC,https://unfccc.int/sites/default/files/NDC/2022-06/Madagascar%20INDC%20Eng.pdf,application/pdf,5a27fcc08378e4c59180cf22d9869c5d,False,True,['Madagascar'],MDG,['Nationally Determined Contribution'],2016-09-21,True,,UNFCCC.family.772.0,Madagascar First NDC,madagascar-first-ndc_522d,,,,139,13
UNFCCC.non-party.1682.0,YOUNGO GST Submission,https://unfccc.int/sites/default/files/GST/2023-04/Final%20submission%20to%20the%203rd%20TD%20of%201st%20GST_YOUNGO.docx,,,True,False,['Care About Climate (CAC)'],nan,['Submission to the Global Stocktake'],2023-04-23,False,,UNFCCC.family.1682.0,YOUNGO GST Submission,youngo-gst-submission_3202,,,,0,0
UNFCCC.non-party.1364.0,Technical analysis of the second biennial update report of China submitted on 25 June 2019. Summary report by the team of technical experts,https://unfccc.int/sites/default/files/resource/tasr2019_CHN.pdf,application/pdf,5648d1d9898c95a63b13a9ee4e660037,False,True,['UNFCCC Secretariat'],nan,['Technical Analysis Summary Report'],2020-07-14,False,,UNFCCC.family.1364.0,Technical analysis of the second biennial update report of China submitted on 25 June 2019. Summary report by the team of technical experts,technical-analysis-of-the-second-biennial-update-report-of-china-submitted-on-25-june-2019-summary-report-by-the-team-of-technical-experts_10d5,,,,186,27
UNFCCC.non-party.1207.0,Summary for Policymakers,https://www.ipcc.ch/site/assets/uploads/sites/3/2022/03/01_SROCC_SPM_FINAL.pdf,application/pdf,faa24a864f8f4be63320837c20a23603,False,True,['IPCC'],nan,['IPCC Report'],2019-09-01,False,,UNFCCC.family.1199.0,Special Report on the Ocean and Cryosphere in a Changing Climate,special-report-on-the-ocean-and-cryosphere-in-a-changing-climate_ad5c,,,,227,36
UNFCCC.non-party.887.0,Nationally determined contributions under the Paris Agreement. Revised note by the secretariat,https://unfccc.int/sites/default/files/resource/cma2021_08r01_F.pdf,application/pdf,29db639acc03a4d5729a631af8c1ad2b,False,True,['UNFCCC Secretariat'],nan,['Pre-Session Document'],2021-10-25,False,,UNFCCC.family.883.0,Nationally determined contributions under the Paris Agreement. Revised note by the secretariat,nationally-determined-contributions-under-the-paris-agreement-revised-note-by-the-secretariat_2a9f,,,,354,43
UNFCCC.party.611.0,Iceland. 2021 National Inventory Report (NIR),https://unfccc.int/sites/default/files/resource/isl-2021-nir-15apr21.zip,,,True,False,['Iceland'],ISL,['National Inventory Report'],2021-04-15,True,,UNFCCC.family.611.0,Iceland. 2021 National Inventory Report (NIR),iceland-2021-national-inventory-report-nir_f3c7,,,,0,0
UNFCCC.party.140.0,Forward Note for submission of Second NDC,https://unfccc.int/sites/default/files/NDC/2022-06/Forward%20Note.PDF,application/pdf,fd8be451bae7075bf7e829811262d3de,False,True,['Bhutan'],BTN,['Nationally Determined Contribution'],2021-06-24,True,,UNFCCC.family.139.0,Bhutan Second NDC,bhutan-second-ndc_fb4f,,,,2,1
UNFCCC.party.711.0,Kuwait First NDC (Archived),https://unfccc.int/sites/default/files/NDC/2022-06/Kuwait%20First%20NDC_English.pdf,application/pdf,3dbb1d0d8469a7800605e75a916a1e2b,False,True,['Kuwait'],KWT,['Nationally Determined Contribution'],2018-04-23,True,,UNFCCC.family.711.0,Kuwait First NDC (Archived),kuwait-first-ndc-archived_93d3,,,,68,10
UNFCCC.party.804.0,Marshall Islands' Adaptation communication,https://unfccc.int/sites/default/files/resource/RMI-AdaptationCommunication_Dec2020.pdf,application/pdf,2b22f027ece8b1faa560a092e83decab,False,True,['Marshall Islands'],MHL,['Adaptation Communication'],2020-12-31,True,,UNFCCC.family.804.0,Marshall Islands' Adaptation communication,marshall-islands-adaptation-communication_1902,,,,332,39
UNFCCC.non-party.274.0,Annex IX: Contributors to the IPCC WGI Sixth Assessment Report,https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_AnnexIX.pdf,application/pdf,dafbf4f1ebbc6a81c6c55a0f75e0c31e,False,True,['IPCC'],nan,['IPCC Report'],2021-08-01,False,,UNFCCC.family.270.0,Climate Change 2021: The Physical Science Basis,climate-change-2021-the-physical-science-basis_0ba0,,,,731,20
UNFCCC.non-party.525.0,FSV2 record - Costa Rica,https://unfccc.int/sites/default/files/resource/FSVR2_CRI.pdf,application/pdf,ad6150e600d5a2bdb87545385ef39f3f,False,True,['UNFCCC Secretariat'],nan,['Facilitative Sharing of Views Report'],2021-08-25,False,,UNFCCC.family.525.0,FSV2 record - Costa Rica,fsv2-record-costa-rica_9aa8,,,,41,4
UNFCCC.party.1081.0,Rwanda First NDC (Updated submission),https://unfccc.int/sites/default/files/NDC/2022-06/Rwanda_Updated_NDC_May_2020.pdf,application/pdf,fde54fa77e580f55274e4912329d1d95,False,True,['Rwanda'],RWA,['Nationally Determined Contribution'],2020-05-20,True,,UNFCCC.family.1081.0,Rwanda First NDC (Updated submission),rwanda-first-ndc-updated-submission_cc41,,,,609,96
UNFCCC.party.1567.0,Vanuatu First NDC (Updated Submission),https://unfccc.int/sites/default/files/NDC/2022-06/Vanuatu%E2%80%99s%20First%20Nationally%20Determined%20Contribution%20%28NDC%29%20%28Updated%20Submission%202020%29.pdf,application/pdf,38e2708ef0940be04de2a6aa5c1e82d1,False,True,['Vanuatu'],VUT,['Nationally Determined Contribution'],2021-03-22,True,,UNFCCC.family.1567.0,Vanuatu First NDC (Updated Submission),vanuatu-first-ndc-updated-submission_c907,,,,193,30
UNFCCC.party.1467.0,Togo. Biennial update report (BUR). BUR 2.,https://unfccc.int/sites/default/files/resource/BUR2_TOGO_2021.pdf,application/pdf,b08090d7b77568b43d42bfbdb4b9ae5d,True,True,['Togo'],TGO,['Biennial Update Report'],2021-12-13,True,,UNFCCC.family.1467.0,Togo. Biennial update report (BUR). BUR 2.,togo-biennial-update-report-bur-bur-2_3a21,,,,795,147
UNFCCC.party.83.0,Australia's Adaptation communication,https://unfccc.int/sites/default/files/resource/Adaptation%20Communication%20-%20FINAL.pdf,application/pdf,24db96d6f0eb3c3cec4a1750a25aaf17,False,True,['Australia'],AUS,['Adaptation Communication'],2021-10-29,True,,UNFCCC.family.83.0,Australia's Adaptation communication,australia-s-adaptation-communication_decf,,,,705,60
UNFCCC.non-party.458.0,Facilitative sharing of view record 2 - The Republic of North Macedonia,https://unfccc.int/sites/default/files/resource/FSVR2_MKD.pdf,application/pdf,f99b219efbbd96cb5dd12393bd66c502,False,True,['UNFCCC Secretariat'],nan,['Facilitative Sharing of Views Report'],2019-08-08,False,,UNFCCC.family.458.0,Facilitative sharing of view record 2 - The Republic of North Macedonia,facilitative-sharing-of-view-record-2-the-republic-of-north-macedonia_460e,,,,20,2
UNFCCC.party.879.0,National Inventory Report to BUR 3 Armenia,https://unfccc.int/sites/default/files/resource/NIR_2017_Armenia.pdf,application/pdf,382dde05aeafb5c34e68549fa0d00acd,False,True,['Armenia'],ARM,['National Inventory Report'],2021-05-17,True,,UNFCCC.family.879.0,National Inventory Report to BUR 3 Armenia,national-inventory-report-to-bur-3-armenia_59f2,,,,1948,193
UNFCCC.party.979.0,Oman First NDC (Archived),https://unfccc.int/sites/default/files/NDC/2022-06/OMAN%20INDCs.pdf,application/pdf,695a9c52c6e73166765368aae2cf70b3,False,True,['Oman'],OMN,['Nationally Determined Contribution'],2019-05-22,True,,UNFCCC.family.979.0,Oman First NDC (Archived),oman-first-ndc-archived_8a6c,,,,10,9
UNFCCC.non-party.558.0,Global Ocean Science Report 2020,https://unfccc.int/sites/default/files/resource/202208050942---Global%20Ocean%20Science%20Report%202020.pdf,application/pdf,833264573265ed39a7c42b96dad403ad,False,True,"['United Nations Educational', 'Scientific and Cultural Organization (UNESCO)']",nan,['Submission to the Global Stocktake'],2022-08-05,False,,UNFCCC.family.558.0,Global Ocean Science Report 2020,global-ocean-science-report-2020_30ab,,,,2111,244
UNFCCC.party.1056.0,Republic of Korea's Adaptation communication,https://unfccc.int/sites/default/files/ACR/2023-03/The%20Republic%20of%20Koreas%20Adaptation%20Communication.pdf,application/pdf,59ad76316a6c550ad786b8d3595c15df,False,True,['South Korea'],KOR,['Adaptation Communication'],2023-03-31,True,,UNFCCC.family.1056.0,Republic of Korea's Adaptation communication,republic-of-korea-s-adaptation-communication_1695,,,,187,27
UNFCCC.party.1156.0,Somalia First NDC (Archived),https://unfccc.int/sites/default/files/NDC/2022-06/Somalia%27s%20INDCs.pdf,application/pdf,508276b536e10243bdcd844fb1e45ec3,False,True,['Somalia'],SOM,['Nationally Determined Contribution'],2016-04-22,True,,UNFCCC.family.1156.0,Somalia First NDC (Archived),somalia-first-ndc-archived_dae1,,,,277,47
UNFCCC.party.197.0,Cambodia. Biennial update report (BUR). BUR1. National inventory report,https://unfccc.int/sites/default/files/resource/National_GHG_Inventory_Cambodia.pdf,application/pdf,6d5101861f85ecc44f1f20acb69a80c9,False,True,['Cambodia'],KHM,['National Inventory Report'],2020-11-10,True,,UNFCCC.family.197.0,Cambodia. Biennial update report (BUR). BUR1. National inventory report,cambodia-biennial-update-report-bur-bur1-national-inventory-report_a3e0,,,,1036,145
UNFCCC.non-party.1636.0,Submission to the Global Stocktake: Aviva Investors,https://unfccc.int/sites/default/files/resource/Submission_UNFCCC%20Global%20Stocktake_202303071454.pdf,application/pdf,ef07728cdc0648e6590bcdb666734c36,False,True,['Aviva Investors'],nan,['Submission to the Global Stocktake'],2023-03-09,False,,UNFCCC.family.1636.0,Submission to the Global Stocktake: Aviva Investors,submission-to-the-global-stocktake-aviva-investors_c6d8,,,,91,12
UNFCCC.party.571.0,Greece. National Communication (NC). NC 8. Biennial Reports (BR). BR 5.,https://unfccc.int/sites/default/files/resource/NC8_BR5_Greece.pdf,application/pdf,6bba16d0af8317ff5c72207736a6e70e,False,True,['Greece'],GRC,"['Biennial Report', 'National Communication']",2022-12-14,True,,UNFCCC.family.571.0,Greece. National Communication (NC). NC 8. Biennial Reports (BR). BR 5.,greece-national-communication-nc-nc-8-biennial-reports-br-br-5_e3c8,,,,4989,521
UNFCCC.non-party.645.0,"International Cryosphere Climate Initiative (ICCI) Submission Global Stocktake under the Paris Agreement. Call for an inter-, pre-or in-sessional on Climate Cryosphere - Linkages",https://unfccc.int/sites/default/files/resource/202210152316---ICCI_GST%20Submission%20ICCI%20Cryosphere%20Inter-%2C%20Pre-%20or%20Insessional_15%20October%202022.pdf,application/pdf,7b7863ba136b8908a0a37ac30d12800c,False,True,['International Cryosphere Climate Initiative (ICCI)'],nan,['Submission to the Global Stocktake'],2022-10-18,False,,UNFCCC.family.645.0,"International Cryosphere Climate Initiative (ICCI) Submission Global Stocktake under the Paris Agreement. Call for an inter-, pre-or in-sessional on Climate Cryosphere - Linkages",international-cryosphere-climate-initiative-icci-submission-global-stocktake-under-the-paris-agreement-call-for-an-inter-pre-or-in-sessional-on-climate-cryosphere-linkages_ed72,,,,13,1
UNFCCC.non-party.491.0,Facilitative sharing of views record for Mongolia,https://unfccc.int/sites/default/files/resource/20190225_FSVR.1_MNG_final%20version.pdf,application/pdf,dc72b2766ae9369b8c2c50e16cc4a841,False,True,['UNFCCC Secretariat'],nan,['Facilitative Sharing of Views Report'],2019-02-26,False,,UNFCCC.family.491.0,Facilitative sharing of views record for Mongolia,facilitative-sharing-of-views-record-for-mongolia_a284,,,,23,2
UNFCCC.party.412.0,El Salvador First NDC (Updated submission letter),https://unfccc.int/sites/default/files/NDC/2022-06/47.%20DCC-UCC-%20072-2021%20UNFCCC%20Remisi%C3%B3n%20NDC%20ACTUALIZADA%20%20El%20Salvador%20Dic%202021.pdf,application/pdf,20523383ed49427858d2db8daa469edb,True,True,['El Salvador'],SLV,['Nationally Determined Contribution'],2022-01-04,True,,UNFCCC.family.412.0,El Salvador First NDC (Updated submission),el-salvador-first-ndc-updated-submission_e07f,,,,1,1
UNFCCC.party.343.0,Cook Islands. National communication (NC). NC 3.,https://unfccc.int/sites/default/files/resource/TNC%20FINAL.%20online.pdf,application/pdf,4675cecf20c9bf61574f0d40fe873a61,False,True,['Cook Islands'],COK,['National Communication'],2020-08-07,True,,UNFCCC.family.343.0,Cook Islands. National communication (NC). NC 3.,cook-islands-national-communication-nc-nc-3_9452,,,,1292,140
UNFCCC.non-party.1755.0,Technical analysis of the first biennial update report of Suriname submitted on 5 Novmeber 2022. Summary report by the team of technical experts,http://example.com,application/pdf,,False,True,['UNFCCC Secretariat'],SUR,['Technical Analysis Summary Report'],2023-08-09,False,,nan,Technical analysis of the first biennial update report of Suriname submitted on 5 Novmeber 2022. Summary report by the team of technical experts,nan,,,,521,27
UNFCCC.party.243.0,China. National communication (NC). NC 3.,https://unfccc.int/sites/default/files/resource/China%203NC_English_0.pdf,application/pdf,6d98fab22be76d59a2b1b305bb42e317,False,True,['China'],CHN,['National Communication'],2019-06-25,True,,UNFCCC.family.243.0,China. National communication (NC). NC 3.,china-national-communication-nc-nc-3_aa11,,,,5512,280
UNFCCC.party.1148.0,Slovenia. 2021 National Inventory Report (NIR),https://unfccc.int/sites/default/files/resource/svn-2021-nir-15apr21.zip,,,True,False,['Slovenia'],SVN,['National Inventory Report'],2021-04-15,True,,UNFCCC.family.1148.0,Slovenia. 2021 National Inventory Report (NIR),slovenia-2021-national-inventory-report-nir_964e,,,,0,0
UNFCCC.non-party.1655.0,Global Stocktake: Advancing climate action together with a just transition supporting decent work for all - Submission by the International Labour Organization,https://unfccc.int/sites/default/files/resource/202303061531---Global%20Stocktake%20-%202023%20Submission%20-%20International%20Labour%20Office.pdf,application/pdf,58a9e442a2d1ff04fe20d37f45f0bf0c,False,True,['International Labour Organization (ILO)'],nan,['Submission to the Global Stocktake'],2023-03-08,False,,UNFCCC.family.1655.0,Global Stocktake: Advancing climate action together with a just transition supporting decent work for all - Submission by the International Labour Organization,global-stocktake-advancing-climate-action-together-with-a-just-transition-supporting-decent-work-for-all-submission-by-the-international-labour-organization_499f,,,,46,5
